anio,mes,dia,hora,minuto,programa,capitulo,pts
2014,05,31,12,00,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",11
2014,05,31,12,30,Todo se transforma,Plásticos,11
2014,05,31,13,00,Paisajes del himno,Cuyo,15
2014,05,31,13,30,Tu mundo. Argentina,Tesoros del Atlántico patagónico...,15
2014,05,31,14,00,Tunga tunga. El ritmo cordobés,Las bandas,15
2014,05,31,14,30,RADIOCAJ,Los Toldos,15
2014,05,31,15,00,Animales en el vientre,Capítulo 2,15
2014,05,31,16,00,Chamamé,Sonidos,15
2014,05,31,16,30,"Parques Nacionales, la aventura",Caza furtiva,15
2014,05,31,17,00,Archivos de la democracia,Democracia y rock,15
2014,05,31,17,30,En su justa medida,Tiempo y frecuencia,15
2014,05,31,18,00,Especial: Leonardo Favio,,21
2014,05,31,18,30,El abecedario de Deleuze,Letras R,21
2014,05,31,19,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",21
2014,05,31,19,30,El futuro es nuestro,Presente,21
2014,05,31,20,00,Vinicius en La Fusa,,21
2014,05,31,21,00,Somos memoria,Antonio Medina,27
2014,05,31,22,00,Escenas de la historia de un país,Frondizi y la toma del frigorifico...,27
2014,05,31,22,30,El informe Kliksberg,A la caza del inmigrante,27
2014,05,31,23,00,Pioneros,IAME (Industrias Aeronáuticas y...,27
2014,05,31,23,30,Ídolos por el mundo,Marcos Rojo,27
2014,06,01,0,00,Cine clase F,La era del ñandú,24
2014,06,01,1,00,Los abolicionistas,Episodio 1,11
2014,06,01,2,00,Sara Rus. Tengo que contar,La memoria,11
2014,06,01,2,30,"Parques Nacionales, la aventura",Caza furtiva,11
2014,06,01,3,00,La ruta de las especias,Comino y anís,11
2014,06,01,3,30,Ídolos por el mundo,Marcos Rojo,11
2014,06,01,4,00,Archivos de la democracia,Democracia y rock,11
2014,06,01,4,30,Paisajes del himno,Cuyo,11
2014,06,01,5,00,Viaje de los continentes,Europa: Orígenes tropicales,11
2014,06,01,6,00,Telescope: Una charla con Hitchcock,,15
2014,06,01,7,00,Un tanque en la luna,,15
2014,06,01,8,00,Sara Rus. Tengo que contar,La memoria,15
2014,06,01,8,30,En su justa medida,Tiempo y frecuencia,15
2014,06,01,9,00,El lienzo blanco de Edward Hopper,,15
2014,06,01,10,00,Animales en el vientre,Capítulo 2,15
2014,06,01,11,00,Pioneros,IAME (Industrias Aeronáuticas y...,15
2014,06,01,11,30,Luchas del pueblo,Ley de Fertilización Asistida,15
2014,06,01,12,00,Nuevo arte argentino,Región noroeste I,15
2014,06,01,12,30,"La Matanza, la historia",El río,15
2014,06,01,13,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",19
2014,06,01,13,30,La ruta de las especias,Comino y anís,19
2014,06,01,14,00,Pequeños universos,Semana de Farroupilha (Brasil),19
2014,06,01,14,30,Alterados por Pi,Un pergamino antiguo,19
2014,06,01,15,00,Monstruos de la profundidad,"Medusa, una belleza letal",19
2014,06,01,16,00,Escuelas Argentinas,"Escuela N.º 319 Villa Salto Encantado,...",19
2014,06,01,16,30,Ex-ESMA. Retratos de una recuperación,El enemigo interno,19
2014,06,01,17,00,Telescope: Una charla con Hitchcock,,19
2014,06,01,18,00,Vikingos,Episodio 1,27
2014,06,01,19,00,Filosofía aquí y ahora,La reforma universitaria,27
2014,06,01,19,30,Archivos de la democracia,Democracia y rock,27
2014,06,01,20,00,Historias debidas. Latinoamérica,Jorge Sanjinés,27
2014,06,01,21,00,En su justa medida,Tiempo y frecuencia,31
2014,06,01,21,30,Vencedores y vencidos. Las luchas por...,Resistencias a la Guerra de la Triple...,31
2014,06,01,22,00,Nuestro cine,Nostalgia de Luz,31
2014,06,01,23,30,Cr ónicas de archivo,Cordobazo,31
2014,06,02,0,00,Cine y democracia,Tiempo de revancha,24
2014,06,02,2,00,Archivos de la democracia,Democracia y rock,11
2014,06,02,2,30,"La Matanza, la historia",El río,11
2014,06,02,3,00,"Parques Nacionales, la aventura",Caza furtiva,11
2014,06,02,3,30,RADIOCAJ,Los Toldos,11
2014,06,02,4,00,Viaje de los continentes,Europa: Orígenes tropicales,11
2014,06,02,5,00,Alterados por Pi,Un pergamino antiguo,11
2014,06,02,5,30,A fondo,Alberto Ginastera,11
2014,06,02,6,30,Un tanque en la luna,,15
2014,06,02,7,30,Luchas del pueblo,Ley de Fertilización Asistida,15
2014,06,02,8,00,Monstruos de la profundidad,"Medusa, una belleza letal",15
2014,06,02,9,00,Animales en el vientre,Capítulo 2,15
2014,06,02,10,00,Historia de un país,&nbsp;Movimiento obrero (segunda parte),15
2014,06,02,10,30,Filosofía aquí y ahora,La reforma universitaria,15
2014,06,02,11,00,Tu mundo. Argentina,Tesoros del Atlántico patagónico...,15
2014,06,02,11,30,Escenas de la historia de un país,Frondizi y la toma del frigorifico...,15
2014,06,02,12,00,Continuará...,La historieta infantil: los pequeños...,15
2014,06,02,12,30,Escuelas Argentinas,"Escuela N.º 319 Villa Salto Encantado,...",15
2014,06,02,13,00,Monstruos de la profundidad,"Medusa, una belleza letal",19
2014,06,02,14,00,Geografías,"La ganadería pampeana: Santa Fe, La...",19
2014,06,02,14,30,Tunga tunga. El ritmo cordobés,Las bandas,19
2014,06,02,15,00,El futuro es nuestro,Presente,19
2014,06,02,15,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",19
2014,06,02,16,00,Monstruos de la profundidad,"Medusa, una belleza letal",19
2014,06,02,17,00,Vencedores y vencidos. Las luchas por...,Resistencias a la Guerra de la Triple...,19
2014,06,02,17,30,Historia de un país,&nbsp;Movimiento obrero (segunda parte),19
2014,06,02,18,00,Nuevo arte argentino,Región Cuyo,27
2014,06,02,18,30,Oficios: curso de herrería,Normas de diseño y decoración americanas,27
2014,06,02,19,00,Tesoros de la antigua Roma,Con todos sus defectos,27
2014,06,02,20,00,Geografías,"La ganadería pampeana: Santa Fe, La...",27
2014,06,02,20,30,Un día peronista,25 de mayo de 1973,27
2014,06,02,21,00,Todo se transforma,Vivienda,31
2014,06,02,21,30,Ex-ESMA. Retratos de una recuperación,Un átomo en el universo infinito...,31
2014,06,02,22,00,Pioneros,"Bernardo Alberto Houssay, el primer...",31
2014,06,02,22,30,Ídolos por el mundo,Radamel Falcao,31
2014,06,02,23,00,Los héroes de la Ilustración,El poder del conocimiento,31
2014,06,03,0,00,Cine y democracia,Los enemigos,21
2014,06,03,1,30,Luchas del pueblo,Ley de Fertilización Asistida,7
2014,06,03,2,00,Filosofía aquí y ahora,La reforma universitaria,7
2014,06,03,2,30,Animales en el vientre,Capítulo 2,7
2014,06,03,3,30,Escenas de la historia de un país,Frondizi y la toma del frigorifico...,7
2014,06,03,4,00,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",7
2014,06,03,4,30,Cr ónicas de archivo,Cordobazo,7
2014,06,03,5,00,Cine clase F,La era del ñandú,7
2014,06,03,6,00,Tu mundo. Argentina,Tesoros del Atlántico patagónico...,11
2014,06,03,6,30,Escuelas Argentinas,"Escuela N.º 319 Villa Salto Encantado,...",11
2014,06,03,7,00,Continuará...,La historieta infantil: los pequeños...,11
2014,06,03,7,30,Vencedores y vencidos. Las luchas por...,Resistencias a la Guerra de la Triple...,11
2014,06,03,8,00,Báltico salvaje,,11
2014,06,03,9,00,Historias debidas. Latinoamérica,Jorge Sanjinés,11
2014,06,03,10,00,Historia de un país,La década de los 30,11
2014,06,03,10,30,El futuro es nuestro,Presente,11
2014,06,03,11,00,Tunga tunga. El ritmo cordobés,Las bandas,11
2014,06,03,11,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",11
2014,06,03,12,00,Oficios: curso de herrería,Normas de diseño y decoración americanas,11
2014,06,03,12,30,Todo se transforma,Vivienda,11
2014,06,03,13,00,Tesoros de la antigua Roma,Con todos sus defectos,15
2014,06,03,14,00,Vocaciones,Ingeniería electrónica,15
2014,06,03,14,30,Pioneros,"Bernardo Alberto Houssay, el primer...",15
2014,06,03,15,00,Somos memoria,Antonio Medina,15
2014,06,03,16,00,Báltico salvaje,,15
2014,06,03,17,00,Ídolos por el mundo,Radamel Falcao,15
2014,06,03,17,30,Historia de un país,La década de los 30,15
2014,06,03,18,00,Paisajes del himno,Cuyo,21
2014,06,03,18,30,Historias de La Rioja,Primeros habitantes,21
2014,06,03,19,00,"Vincent, la historia completa",Capítulo 1,21
2014,06,03,20,00,Vocaciones,Ingeniería electrónica,21
2014,06,03,20,30,Chamamé,Se lleva en el cuerpo,21
2014,06,03,21,00,La ruta de las especias,Jarilla,27
2014,06,03,21,30,Sara Rus. Tengo que contar,Crecer de golpe,27
2014,06,03,22,00,En su justa medida,Longitud,27
2014,06,03,22,30,El informe Kliksberg,Las buenas noticias vienen del sur,27
2014,06,03,23,00,Zygmunt Bauman en Lawnswood Gardens...,,27
2014,06,04,0,00,Cine y democracia,No habrá más penas ni olvido,21
2014,06,04,1,30,Continuará...,La historieta infantil: los pequeños...,7
2014,06,04,2,00,Tunga tunga. El ritmo cordobés,Las bandas,7
2014,06,04,2,30,Monstruos de la profundidad,"Medusa, una belleza letal",7
2014,06,04,3,30,El futuro es nuestro,Presente,7
2014,06,04,4,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",7
2014,06,04,4,30,Charlas TEDxR íodelaPlata,Andrei Vazhnov,7
2014,06,04,5,00,Telescope: Una charla con Hitchcock,,7
2014,06,04,6,00,Vencedores y vencidos. Las luchas por...,Resistencias a la Guerra de la Triple...,11
2014,06,04,6,30,Ex-ESMA. Retratos de una recuperación,Un átomo en el universo infinito...,11
2014,06,04,7,00,Oficios: curso de herrería,Normas de diseño y decoración americanas,11
2014,06,04,7,30,Todo se transforma,Vivienda,11
2014,06,04,8,00,Superanimales,Super murciélago,11
2014,06,04,9,00,Tesoros de la antigua Roma,Con todos sus defectos,11
2014,06,04,10,00,Historia de un país,El 45,11
2014,06,04,10,30,Nuevo arte argentino,Región Cuyo,11
2014,06,04,11,00,Pioneros,"Bernardo Alberto Houssay, el primer...",11
2014,06,04,11,30,Un día peronista,25 de mayo de 1973,11
2014,06,04,12,00,Historias de La Rioja,Primeros habitantes,11
2014,06,04,12,30,En su justa medida,Longitud,11
2014,06,04,13,00,Historias debidas. Latinoamérica,Jorge Sanjinés,15
2014,06,04,14,00,Años decisivos,Año 1912,15
2014,06,04,14,30,El informe Kliksberg,Las buenas noticias vienen del sur,15
2014,06,04,15,00,Paisajes del himno,Cuyo,15
2014,06,04,15,30,Chamamé,Se lleva en el cuerpo,15
2014,06,04,16,00,Superanimales,Super murciélago,15
2014,06,04,17,00,Sara Rus. Tengo que contar,Crecer de golpe,15
2014,06,04,17,30,Historia de un país,El 45,15
2014,06,04,18,00,"Parques Nacionales, la aventura",Rescate,21
2014,06,04,18,30,Alterados por Pi,La calculadora de Fran,21
2014,06,04,19,00,Cambio climático: una charla con...,El reno entrando en calor,21
2014,06,04,20,00,Años decisivos,Año 1912,21
2014,06,04,20,30,RADIOCAJ,Brandsen,21
2014,06,04,21,00,Archivos de la democracia,Democracia y humor,27
2014,06,04,21,30,"La Matanza, la historia",Camino de Cintura,27
2014,06,04,22,00,A fondo,Antonio Di Benedetto,27
2014,06,04,23,00,Fútbol pasi ón,La Argentina que reinó en México -...,27
2014,06,04,23,30,Atmósfera callejera,París,27
2014,06,05,0,00,Cine y democracia,Camila,21
2014,06,05,2,00,Todo se transforma,Vivienda,7
2014,06,05,2,30,Oficios: curso de herrería,Normas de diseño y decoración americanas,7
2014,06,05,3,00,Los héroes de la Ilustración,El poder del conocimiento,7
2014,06,05,4,00,Tesoros de la antigua Roma,Con todos sus defectos,7
2014,06,05,5,00,Nuevo arte argentino,Región Cuyo,7
2014,06,05,5,30,Pioneros,"Bernardo Alberto Houssay, el primer...",7
2014,06,05,6,00,Un día peronista,25 de mayo de 1973,11
2014,06,05,6,30,Paisajes del himno,Cuyo,11
2014,06,05,7,00,En su justa medida,Longitud,11
2014,06,05,7,30,Chamamé,Se lleva en el cuerpo,11
2014,06,05,8,00,Superanimales,Super medusa,11
2014,06,05,9,00,"Vincent, la historia completa",Capítulo 1,11
2014,06,05,10,00,Historia de un país,La economía peronista,11
2014,06,05,10,30,Sara Rus. Tengo que contar,Crecer de golpe,11
2014,06,05,11,00,El informe Kliksberg,Las buenas noticias vienen del sur,11
2014,06,05,11,30,La ruta de las especias,Jarilla,11
2014,06,05,12,00,Alterados por Pi,La calculadora de Fran,11
2014,06,05,12,30,RADIOCAJ,Brandsen,11
2014,06,05,13,00,Cambio climático: una charla con...,El reno entrando en calor,15
2014,06,05,14,00,¿Dónde está Fierro?,Los demasiados libros,15
2014,06,05,14,30,Fútbol pasi ón,La Argentina que reinó en México -...,15
2014,06,05,15,00,A fondo,Antonio Di Benedetto,15
2014,06,05,16,00,Superanimales,Super medusa,15
2014,06,05,17,00,Archivos de la democracia,Democracia y humor,15
2014,06,05,17,30,Historia de un país,La economía peronista,15
2014,06,05,18,00,Luchas del pueblo,Ley de Fertilización Asistida,21
2014,06,05,18,30,Filosofía aquí y ahora,La década infame,21
2014,06,05,19,00,Milagro en el vientre,Parte 1,21
2014,06,05,20,00,¿Dónde está Fierro?,Los demasiados libros,21
2014,06,05,20,30,"Los Carabajal, músicos de familia",Las nuevas generaciones,21
2014,06,05,21,00,Hay quórum,Honorable Cámara de Diputados de la...,27
2014,06,05,21,30,Pequeños universos,Guarania (Paraguay),27
2014,06,05,22,00,Tu mundo. Argentina,Memorias de la tierra (Parques...,27
2014,06,05,22,30,Escenas de la historia de un país,El golpe de Estado de 1930,27
2014,06,05,23,00,Cine clase F,Zelig,27
2014,06,06,0,00,Cine y democracia,Darse cuenta,21
2014,06,06,2,00,Sara Rus. Tengo que contar,Crecer de golpe,7
2014,06,06,2,30,La ruta de las especias,Jarilla,7
2014,06,06,3,00,Paisajes del himno,Cuyo,7
2014,06,06,3,30,"Vincent, la historia completa",Capítulo 1,7
2014,06,06,4,30,Chamamé,Se lleva en el cuerpo,7
2014,06,06,5,00,Zygmunt Bauman en Lawnswood Gardens...,,7
2014,06,06,6,00,Historias de La Rioja,Primeros habitantes,11
2014,06,06,6,30,"Parques Nacionales, la aventura",Rescate,11
2014,06,06,7,00,RADIOCAJ,Brandsen,11
2014,06,06,7,30,Alterados por Pi,La calculadora de Fran,11
2014,06,06,8,00,Superanimales,Super gusano,11
2014,06,06,9,00,Cambio climático: una charla con...,El reno entrando en calor,11
2014,06,06,10,00,Historia de un país,Los años peronistas,11
2014,06,06,10,30,Fútbol pasi ón,La Argentina que reinó en México -...,11
2014,06,06,11,00,Archivos de la democracia,Democracia y humor,11
2014,06,06,11,30,"La Matanza, la historia",Camino de Cintura,11
2014,06,06,12,00,Tu mundo. Argentina,Memorias de la tierra (Parques...,11
2014,06,06,12,30,Hay quórum,Honorable Cámara de Diputados de la...,11
2014,06,06,13,00,Milagro en el vientre,Parte 1,15
2014,06,06,14,00,Mi supernovia,Supervelocidad,15
2014,06,06,14,30,"Los Carabajal, músicos de familia",Las nuevas generaciones,15
2014,06,06,15,00,Filosofía aquí y ahora,La década infame,15
2014,06,06,15,30,Pequeños universos,Guarania (Paraguay),15
2014,06,06,16,00,Superanimales,Super gusano,15
2014,06,06,17,00,Escenas de la historia de un país,El golpe de Estado de 1930,15
2014,06,06,17,30,Historia de un país,Los años peronistas,15
2014,06,06,18,00,Charlas TEDxR íodelaPlata,Le Blanc &amp; West,21
2014,06,06,18,30,Continuará...,Humor revulsivo: los hijos argentinos...,21
2014,06,06,19,00,Galápagos,Nacidos del fuego,21
2014,06,06,20,00,Mi supernovia,Supervelocidad,21
2014,06,06,20,30,Tunga tunga. El ritmo cordobés,Las bandas,21
2014,06,06,21,00,Aguas adentro,Agua y cultura,27
2014,06,06,21,30,El futuro es nuestro,Aprendizaje,27
2014,06,06,22,00,Quizás porque,"Norberto ""Pappo"" Napolitano. ¿Adónde...",27
2014,06,06,22,30,Vencedores y vencidos. Las luchas por...,La rebelión mitrista,27
2014,06,06,23,00,La fe del siglo,La utopía al poder (1917 1928),27
2014,06,07,0,00,Los héroes de la Ilustración,El poder del conocimiento,21
2014,06,07,1,00,Zygmunt Bauman en Lawnswood Gardens...,,7
2014,06,07,2,00,Atmósfera callejera,París,7
2014,06,07,2,30,Charlas TEDxR íodelaPlata,Le Blanc &amp; West,7
2014,06,07,3,00,El informe Kliksberg,Las buenas noticias vienen del sur,7
2014,06,07,3,30,Filosofía aquí y ahora,La década infame,7
2014,06,07,4,00,Luchas del pueblo,Ley de Fertilización Asistida,7
2014,06,07,4,30,Oficios: curso de herrería,Normas de diseño y decoración americanas,7
2014,06,07,5,00,Galápagos,Nacidos del fuego,7
2014,06,07,6,00,Ídolos por el mundo,Radamel Falcao,11
2014,06,07,6,30,Pioneros,"Bernardo Alberto Houssay, el primer...",11
2014,06,07,7,00,Tesoros de la antigua Roma,Con todos sus defectos,11
2014,06,07,8,00,Oficios: curso de herrería,Normas de diseño y decoración americanas,11
2014,06,07,8,30,Todo se transforma,Vivienda,11
2014,06,07,9,00,Pequeños universos,Guarania (Paraguay),11
2014,06,07,9,30,Luchas del pueblo,Ley de Fertilización Asistida,11
2014,06,07,10,00,Cambio climático: una charla con...,El reno entrando en calor,11
2014,06,07,11,00,La ruta de las especias,Jarilla,11
2014,06,07,11,30,Oficios: curso de herrería,Normas de diseño y decoración americanas,11
2014,06,07,12,00,"Los Carabajal, músicos de familia",Las nuevas generaciones,11
2014,06,07,12,30,Todo se transforma,Vivienda,11
2014,06,07,13,00,Paisajes del himno,Cuyo,15
2014,06,07,13,30,Tu mundo. Argentina,Memorias de la tierra (Parques...,15
2014,06,07,14,00,Tunga tunga. El ritmo cordobés,Las bandas,15
2014,06,07,14,30,RADIOCAJ,Brandsen,15
2014,06,07,15,00,Milagro en el vientre,Parte 1,15
2014,06,07,16,00,Un día peronista,25 de mayo de 1973,15
2014,06,07,16,30,"Parques Nacionales, la aventura",Rescate,15
2014,06,07,17,00,Archivos de la democracia,Democracia y humor,15
2014,06,07,17,30,En su justa medida,Longitud,15
2014,06,07,18,00,Fútbol pasi ón,La Argentina que reinó en México -...,21
2014,06,07,18,30,Atmósfera callejera,París,21
2014,06,07,19,00,Quizás porque,"Norberto ""Pappo"" Napolitano. ¿Adónde...",21
2014,06,07,19,30,El futuro es nuestro,Aprendizaje,21
2014,06,07,20,00,Aguas adentro,Agua y cultura,21
2014,06,07,20,30,Hay quórum,Honorable Cámara de Diputados de la...,21
2014,06,07,21,00,Somos memoria,Stella Calloni,27
2014,06,07,22,00,Escenas de la historia de un país,El golpe de Estado de 1930,27
2014,06,07,22,30,El informe Kliksberg,Las buenas noticias vienen del sur,27
2014,06,07,23,00,Pioneros,"Bernardo Alberto Houssay, el primer...",27
2014,06,07,23,30,Ídolos por el mundo,Radamel Falcao,27
2014,06,08,0,00,Nuestro cine,Els nens salvatges,24
2014,06,08,1,30,La fe del siglo,La utopía al poder (1917 1928),11
2014,06,08,2,30,Aguas adentro,Agua y cultura,11
2014,06,08,3,00,La ruta de las especias,Jarilla,11
2014,06,08,3,30,Ídolos por el mundo,Radamel Falcao,11
2014,06,08,4,00,Archivos de la democracia,Democracia y humor,11
2014,06,08,4,30,Paisajes del himno,Cuyo,11
2014,06,08,5,00,Cambio climático: una charla con...,El reno entrando en calor,11
2014,06,08,6,00,Fútbol pasi ón,La Argentina que reinó en México -...,15
2014,06,08,6,30,Hay quórum,Honorable Cámara de Diputados de la...,15
2014,06,08,7,00,Historias de La Rioja,Primeros habitantes,15
2014,06,08,7,30,"La Matanza, la historia",Camino de Cintura,15
2014,06,08,8,00,Sara Rus. Tengo que contar,Crecer de golpe,15
2014,06,08,8,30,En su justa medida,Longitud,15
2014,06,08,9,00,"Vincent, la historia completa",Capítulo 1,15
2014,06,08,10,00,Milagro en el vientre,Parte 1,15
